codigo curso,Código da IES,Sigla da IES,Nome da IES,Categoria Administrativa,Organização Acadêmica,Situaçao da IES,Sinalização da IES,Código do Curso,Nome do Curso,Grau,Modalidade,Situação do Curso,Qt. Vagas Autorizadas,Carga Horária,Tipo de Periodicidade,Integralização - Turno Integral,Quantitativo de Vagas - Integral,Integralização - Turno Matutino,Quantitativo de Vagas - Matutino,Integralização - Turno Vespertino,Quantitativo de Vagas - Vespertino,Integralização - Turno Noturno,Quantitativo de Vagas - Noturno,Sinalização do Curso,Código do Endereço,Nome do Campus,Endereço,Número Endereço,Complemento,Bairro,Código do Município,Município,UF,Início Funcionamento,Data Ato de Criação,Valor CC,Ano CC,CPC Faixa,CPC Contínuo,CPC Ano, Valor IDD,IDD Ano,Valor ENADE,ENADE Ano,Código Rótulo CINE,Rótulo CINE,Código Área Detalhada CINE,Área Detalhada CINE,Código Área Específica CINE,Área Específica CINE,Código Área Geral CINE , Área Geral CINE 
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,69853,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,8.0 Semestres,115,,,8.0 Semestres,115,,2648,Campus XII - Vergueiro,Rua Apeninos,267,,Aclimação,000000003550308,São Paulo,SP,14/02/1990,1989-11-16,,,3,224,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,374,FMU,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,Privada sem fins lucrativos,Centro Universitário,Ativa,,1185556,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,240,3036,Semestral,,,8.00 Semestres,80,,,8.00 Semestres,160,,1055408,FMU - Brigadeiro - Prédios 32/43/44,Avenida Brigadeiro Luís Antônio,1089/1095,FMU - Brigadeiro - Prédios 32/39/43/44,Bela Vista,000000003550308,São Paulo,SP,01/08/2012,2012-02-27,4,2017,4,331,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,203,USJT,UNIVERSIDADE SÃO JUDAS TADEU,Privada com fins lucrativos,Universidade,Ativa,,1542587,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,100,3140,Semestral,,,8.00 Semestres,50,,,8.00 Semestres,50,,1097321,Unidade Santana,Rua Voluntários da Pátria,2624,- de 2622 a 2898 - lado par,Santana,000000003550308,São Paulo,SP,17/09/2020,2020-09-11,,,,,,,,,,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,1294,CAM,Centro Universitário das Américas,Privada com fins lucrativos,Centro Universitário,Ativa,,1515729,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,320,4208,Semestral,,,8.00 Semestres,160,,,8.00 Semestres,160,,1070193,Campus Mooca,Rua Borges de Figueiredo,510,- até 599/600,Mooca,000000003550308,São Paulo,SP,18/02/2020,2019-11-01,,,,,,,,,,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,221,UNICSUL,UNIVERSIDADE CRUZEIRO DO SUL,Privada com fins lucrativos,Universidade,Ativa,,1563459,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,200,3000,Semestral,,,8.00 Semestres,100,,,8.00 Semestres,100,,1122401,CAMPUS VILLA LOBOS,"AVENIDA IMPERATRIZ LEOPOLDINA,",550,,VILA LEOPOLDINA,000000003550308,São Paulo,SP,24/02/2021,2021-02-24,,,,,,,,,,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,521,UMC,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,Universidade,Ativa,Adesão ao PROIES,64278,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3340,Semestral,,,8.0 Semestres,50,,,8.0 Semestres,100,,1894,Campus Villa Lobos-São Paulo,Avenida Imperatriz Leopoldina,550,Campus Villa Lobos-São Paulo,Vila Leopoldina,000000003550308,São Paulo,SP,10/02/2003,2003-04-17,3,2014,3,206,2017,3,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,63770,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3036,Semestral,,,,,,,8.00 Semestres,40,,2503,CAMPUS MOOCA,Rua Dr. Almeida Lima,1124 e 1134,Centro,Brás,000000003550308,São Paulo,SP,03/02/2003,2002-02-18,4,2013,4,385,2017,4,2017,4,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,203,USJT,UNIVERSIDADE SÃO JUDAS TADEU,Privada com fins lucrativos,Universidade,Ativa,,19508,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,360,3920,Semestral,,,8.0 Semestres,90,,,8.0 Semestres,270,,657779,UNIDADE SEDE,Rua Taquari,546,,Mooca,000000003550308,São Paulo,SP,02/02/1998,1997-06-18,5,2004,4,335,2017,3,2017,4,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,38854,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,8.0 Semestres,0,,,8.0 Semestres,230,,2641,Campus V -  Chácara Santo Antônio,Rua Cancioneiro Popular,210,,Santo Amaro,000000003550308,São Paulo,SP,14/02/2000,1989-11-16,,,3,217,2017,2,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,1838,FRB,FACULDADES INTEGRADAS RIO BRANCO,Privada com fins lucrativos,Faculdade ,Ativa,Unificação de Mantidas,18297,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3144,Semestral,,,8.0 Semestres,75,,,8.0 Semestres,75,,1112217,Campus - São Paulo - Vila Guilherme,Rua Maria Cândida,1813,Maria Cândida,Vila Guilherme,000000003550308,São Paulo,SP,01/02/2000,1998-05-25,,,3,270,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,63768,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,80,3036,Semestral,,,,,,,8.00 Semestres,80,,707833,CAMPUS VILA OLIMPIA,Rua Casa do Ator,294,Nºs 275 e 294,Vila Olímpia,000000003550308,São Paulo,SP,03/02/2003,2002-02-18,5,2006,4,378,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,852,,FIAP - Centro Universitário,Privada com fins lucrativos,Centro Universitário,Ativa,,57984,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,350,3000,Anual,,,4.00 Anos,200,,,4.00 Anos,150,,658138,UNIDADE SEDE,Avenida Lins de Vasconcelos,1264,,Cambuci,000000003550308,São Paulo,SP,10/02/2003,2002-12-02,4,2017,4,340,2017,3,2017,4,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,203,USJT,UNIVERSIDADE SÃO JUDAS TADEU,Privada com fins lucrativos,Universidade,Ativa,,95506,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,270,3920,Semestral,,,8.0 Semestres,90,,,8.0 Semestres,180,,7609,Unidade Butantã,Avenida Vital Brasil,1000,Unidade Butantã,Butantã,000000003550308,São Paulo,SP,05/02/2007,2006-06-20,,,4,307,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,376,,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,Centro Universitário,Ativa,,1167356,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,90,3200,Semestral,,,8.00 Semestres,30,,,8.00 Semestres,60,,1056226,Vila Mariana,Rua Afonso Celso,235,Vila Mariana,Vila Mariana,000000003550308,São Paulo,SP,13/02/2012,2011-10-03,4,2016,2,148,2017,1,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,19538,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,,,,,8.0 Semestres,230,,2643,Campus VII - MARQUÊS,Avenida Marquês de São Vicente,3001,,Água Branca,000000003550308,São Paulo,SP,12/02/1996,1989-11-16,,,3,261,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,69853,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,8.0 Semestres,115,,,8.0 Semestres,115,,2648,Campus XII - Vergueiro,Rua Apeninos,267,,Aclimação,000000003550308,São Paulo,SP,14/02/1990,1989-11-16,,,3,224,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,1156011,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,,,,,8.0 Semestres,230,,2645,Campus IX- Pinheiros,Rua Pe. Carvalho,566,,Pinheiros,000000003550308,São Paulo,SP,15/02/2011,,,,4,357,2017,0,2017,4,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,376,,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,Centro Universitário,Ativa,,1165994,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,270,3200,Semestral,,,,,,,8.00 Semestres,270,,1068088,Belenzinho,Rua Siqueira Bueno,929,- de 441/442 a 1398/1399,Belenzinho,000000003550308,São Paulo,SP,06/08/2012,2011-10-03,4,2016,3,231,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,1100,UniDrummond,Centro Universitário Carlos Drummond de Andrade,Privada sem fins lucrativos,Centro Universitário,Ativa,,21496,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,225,3280,Semestral,,,8.0 Semestres,75,,,8.0 Semestres,150,,132230,Unidade Sede,Rua Prof. Pedreira de Freitas,415,,Tatuapé,000000003550308,São Paulo,SP,01/04/2000,2000-03-24,,,3,240,2017,2,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,5387,IMPACTA,FACULDADE IMPACTA,Privada sem fins lucrativos,Faculdade ,Ativa,,62538,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,225,3200,Semestral,,,8.0 Semestres,50,,,8.0 Semestres,100,,1069717,Campus Rudge,Rua do Bosque,60,Campus Rudge,Barra Funda,000000003550308,São Paulo,SP,04/08/2003,2003-03-19,4,2014,3,259,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,521,UMC,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,Universidade,Ativa,Adesão ao PROIES,64278,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3340,Semestral,,,8.0 Semestres,50,,,8.0 Semestres,100,,1894,Campus Villa Lobos-São Paulo,Avenida Imperatriz Leopoldina,550,Campus Villa Lobos-São Paulo,Vila Leopoldina,000000003550308,São Paulo,SP,10/02/2003,2003-04-17,3,2014,3,206,2017,3,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,3985,SENACSP,CENTRO UNIVERSITÁRIO SENAC,Privada sem fins lucrativos,Centro Universitário,Ativa,,86972,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,120,3080,Semestral,,,,,,,8.00 Semestres,120,,659695,SAO PAULO (SEDE),Av. Engenheiro Eusébio Stevaux,nº 823,,Jurubatuba,000000003550308,São Paulo,SP,14/02/2005,2004-09-11,5,2008,3,243,2017,3,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,1388,,CENTRO UNIVERSITÁRIO SUMARÉ,Privada com fins lucrativos,Centro Universitário,Ativa,,20499,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,115,3000,Semestral,,,,,,,8.0 Semestres,115,,1079910,CENTRO UNIVERSITÁRIO SUMARÉ - Unidade Acadêmica Sumaré,Avenida Doutor Arnaldo,1753,CENTRO UNIVERSITÁRIO SUMARÉ - Unidade Acadêmica Sumaré,Sumaré,000000003550308,São Paulo,SP,01/03/2000,1999-11-03,3,2011,3,258,2017,3,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,1385,FIPEP,FACULDADES INTEGRADAS IPEP,Privada sem fins lucrativos,Faculdade ,Ativa,,22060,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3200,Semestral,,,8.0 Semestres,0,,,8.0 Semestres,150,,25552,Campus Liberdade,Rua Pirapitingui,186 ,,Liberdade,000000003550308,São Paulo,SP,01/08/2000,2000-07-07,3,2012,0,,2011,4,2005,2,2011,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,254,UNI-BAN,CENTRO UNIVERSITÁRIO UNI-BAN,Privada com fins lucrativos,Centro Universitário,Ativa,Unificação de Mantidas,44001,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,100,3240,Semestral,,,8.0 Semestres,0,,,8.0 Semestres,50,,1105209,Nova Sede UNI-BAN,Rua Maria Cândida,1789,Nova Sede UNI-BAN,Vila Guilherme,000000003550308,São Paulo,SP,14/02/2000,1999-08-21,3,2014,3,232,2014,0,2005,2,2014,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,1165314,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,60,3036,Semestral,,,,,,,8.00 Semestres,60,,1055963,CAMPUS PAULISTA II,Rua Treze de Maio,1266,,Bela Vista,000000003550308,São Paulo,SP,01/02/2012,2011-08-01,,,,,,,,,,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,55,USP,UNIVERSIDADE DE SÃO PAULO,Pública Estadual,Universidade,Ativa,,91611,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,180,3300,Semestral,,,8.0 Semestres,60,,,8.0 Semestres,120,,4255,"Escola de Artes, Ciências e Humanidades - EACH",Rua Arlindo Bettio,1,"Escola de Artes, Ciências e Humanidades",Vila Guaraciaba,000000003550308,São Paulo,SP,01/01/2005,2004-05-18,,,,,,,,,,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,546,PUCSP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Privada sem fins lucrativos,Universidade,Ativa,,111254,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,40,3000,Semestral,,,,,,,8.00 Semestres,40,,1794,Campus Consolação (Marquês de Paranaguá),Rua Marquês de Paranaguá,111,,Consolação,000000003550308,São Paulo,SP,11/02/2008,2007-12-18,3,2011,3,226,2017,2,2017,2,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,263,FICS,FACULDADES INTEGRADAS CAMPOS SALLES,Privada sem fins lucrativos,Faculdade ,Ativa,"Credenciamento EaD Provisório, Em Supervisão - Procedimento Sancionador com Medida Cautelar, Suspensão contrato FIES, Suspensão PRONATEC, Suspensão PROUNI",19966,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,100,3000,Semestral,,,,,,,8.00 Semestres,100,,657807,Unidade SEDE,Rua Nossa Senhora da Lapa,284,,Lapa,000000003550308,São Paulo,SP,01/02/2000,1999-06-29,3,2014,3,213,2014,3,2008,3,2014,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,121912,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,8.0 Semestres,115,,,8.0 Semestres,115,,695414,Campus XI - Tatuapé,RUA ANTONIO MACEDO,505,,PARQUE SÃO JORGE,000000003550308,São Paulo,SP,14/02/2008,1989-11-16,,,4,373,2017,4,2017,4,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,376,,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,Centro Universitário,Ativa,,1167288,SISTEMA DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,90,3200,Semestral,,,8.00 Semestres,45,,,8.00 Semestres,45,,1056207,MARTE,Avenida Braz Leme,3029,MARTE,Santana,000000003550308,São Paulo,SP,13/02/2012,2011-10-03,3,2016,3,266,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,322,UNIP,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,Universidade,Ativa,,19556,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,230,3000,Semestral,,,,,,,8.0 Semestres,230,,2646,Campus X - Norte,Rua Amazonas da Silva,737,,Vila Guilherme,000000003550308,São Paulo,SP,13/02/1995,1989-11-16,,,0,,2017,0,2017,0,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,120932,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3036,Semestral,,,8.00 Semestres,60,,,8.00 Semestres,90,,33621,CAMPUS PAULISTA,Av. Paulista,2000,,Bela Vista,000000003550308,São Paulo,SP,01/01/2009,2002-02-18,4,2014,4,342,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,120932,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3036,Semestral,,,8.00 Semestres,60,,,8.00 Semestres,90,,33621,CAMPUS PAULISTA,Av. Paulista,2000,,Bela Vista,000000003550308,São Paulo,SP,01/01/2009,2002-02-18,4,2014,4,342,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,120932,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3036,Semestral,,,8.00 Semestres,60,,,8.00 Semestres,90,,33621,CAMPUS PAULISTA,Av. Paulista,2000,,Bela Vista,000000003550308,São Paulo,SP,01/01/2009,2002-02-18,4,2014,4,342,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
4,466,UAM,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,Universidade,Ativa,,120932,SISTEMAS DE INFORMAÇÃO,Bacharelado,Educação Presencial,Em atividade,150,3036,Semestral,,,8.00 Semestres,60,,,8.00 Semestres,90,,33621,CAMPUS PAULISTA,Av. Paulista,2000,,Bela Vista,000000003550308,São Paulo,SP,01/01/2009,2002-02-18,4,2014,4,342,2017,4,2017,3,2017,0615S02,Sistemas de informação,0615,Gestão e desenvolvimento de sistemas de informação,061,Computação e Tecnologias da Informação e Comunicação (TIC),06,Computação e Tecnologias da Informação e Comunicação (TIC)
